Gene name,ORF name,cer Ace2,par Ace2,Hyc Ace2,Hyp Ace2,cer Swi5,par Swi5,Hyc Swi5,Hyp Swi5,cer Fkh1,par Fkh1,Hyc Fkh1,Hyp Fkh1,cer Fkh2,par Fkh2,Hyc Fkh2,Hyp Fkh2
YOR186W,YOR186W,718.5325481,1851.861611,1232.743231,1461.794142,660.1404954,1727.28486,1015.312696,2704.575386,381.1646766,1055.123568,343.9452817,1382.361073,331.2848191,650.8443035,141.9493604,735.5991826
TUF1,YOR187W,783.1664451,1654.071409,827.1803547,1217.696345,790.0757069,1530.337952,764.5644461,789.3059376,1240.852959,2011.557186,1598.333956,1707.622502,1858.789183,1252.131717,2093.186841,3159.741113
MSB1,YOR188W,247.5833969,285.1836268,298.7705265,415.6851249,482.0882906,274.3400437,259.5753248,331.0205341,5095.568599,3990.676519,5759.397462,5725.956404,1639.661987,1037.830285,1293.868383,1500.869958
IES4,YOR189W,558.4176467,550.1307613,597.3849307,573.8257892,591.9747722,278.939215,705.3836511,538.4036432,798.0255021,983.4299581,876.723267,1836.371817,614.4142654,641.1195741,548.3735183,1117.889309
SPR1,YOR190W,239.5743623,401.3494645,328.0174872,454.1228591,463.7792211,187.0327225,408.6148423,452.4163695,254.2616706,180.0944871,337.2012565,426.9056254,174.9052897,273.8351497,67.6627072,255.7230105
ULS1,YOR191W,211.8232511,356.1663338,310.9460738,351.519904,434.991395,120.7745076,270.0109368,318.7136188,524.618556,2166.000561,573.2421361,3774.387831,492.6515093,1075.639041,430.2398185,1408.734536
THI72,YOR192C,214.139381,296.5132657,298.0504079,307.4847524,410.3454568,125.0541922,219.1732106,267.6646969,208.4509316,151.5763237,188.8327037,128.7493156,187.6442993,216.578589,187.3634048,141.4638589
PEX27,YOR193W,249.6069377,264.1611747,406.4133921,347.4614868,468.1294298,69.35774127,318.7518788,331.1653867,685.0687435,365.422729,485.5698094,542.1023815,708.8873074,273.2708673,321.1943512,233.8550853
TOA1,YOR194C,206.1451056,309.8598159,247.5165899,312.3813556,441.961914,155.8056941,351.5216749,374.7104373,1606.524167,2009.15932,1679.262258,3862.479468,752.4741113,620.9321935,366.7947903,683.1889193
SLK19,YOR195W,232.6971709,438.4127376,301.6956049,368.0041124,450.7655852,106.3454805,451.6626863,392.8607088,1274.734632,1579.794062,1315.084901,1910.910895,764.2074543,547.650271,467.6429349,753.3697663
LIP5,YOR196C,388.2033648,640.9176627,640.0952288,762.5482524,693.4940584,930.6894007,1099.258081,710.1498984,385.7722722,282.8235875,411.385533,250.7223514,629.6641819,304.1746516,384.0445244,239.8182465
MCA1,YOR197W,344.9994303,338.55817,445.3807607,728.4325213,586.6223259,402.5668808,744.8081934,709.2195417,406.975433,311.1824703,357.4333319,250.7223514,584.3407996,319.6557593,349.3469192,219.5738398
BFR1,YOR198C,393.8571392,1211.553294,935.9667359,1198.838473,871.5612313,2618.416916,2085.861175,2509.069786,472.259841,274.7937645,741.8427644,508.2209826,460.6436195,395.2515885,759.9271035,671.6397374
YOR199W,YOR199W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YOR200W,YOR200W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MRM1,YOR201C,191.9790682,522.6176939,346.7349386,625.7314698,338.9305124,431.19708,380.9607313,438.0685262,329.2930458,415.1858157,438.3616335,311.7088693,532.6465245,380.3347632,437.6712671,443.6292848
HIS3,YOR202W,264.9086605,540.9331815,478.6938304,662.1952023,471.0362844,557.2481143,648.1394207,551.2869871,418.1758103,469.7446355,714.8666639,406.5767861,688.5655453,397.5270925,613.5224725,603.3387704
YOR203W,YOR203W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DED1,YOR204W,164.8323476,467.3723876,226.5051094,422.6309451,298.177244,210.2675397,278.232524,346.9700887,213.099427,396.4183993,242.7849047,216.8409526,358.0332172,543.0208037,219.2548356,668.2996704
GEP3,YOR205C,199.8045621,266.9513519,258.3843987,411.3996535,467.1421725,480.5557539,314.5474324,411.1532252,475.3285046,426.0913471,553.0100607,372.6953873,523.9921629,386.55859,328.1030309,240.4378739
NOC2,YOR206W,198.3635796,291.8066603,293.6810864,336.8926787,486.771808,744.9457835,382.1101875,451.7759559,484.2207726,480.2917856,782.3069152,548.8786612,574.0655981,425.6695498,463.4864647,281.9142676
RET1,YOR207C,547.153304,1071.269938,1367.567235,1377.441713,902.828472,781.8158651,1535.09736,935.1371079,763.7329968,890.7303458,903.6993675,670.8516971,1086.022629,698.0656049,1545.75731,1055.276952
PTP2,YOR208W,349.0174526,698.832386,655.9233417,566.1545971,666.7455547,526.2303752,875.3362917,538.2850718,673.1754363,573.5575377,789.0509403,467.563304,768.0368419,443.9119845,997.7016007,734.9936155
NPT1,YOR209C,358.2634123,604.5525601,622.1697152,841.8624517,821.8158203,1281.784963,994.6081463,1324.388967,625.2369761,217.1601354,438.3616335,298.1563098,644.8658192,395.0378925,325.3789548,481.0105873
RPB10,YOR210W,369.0369201,740.8178953,658.3181609,918.5039572,868.1842123,2283.241368,1247.357046,2241.057487,585.3583736,246.0366802,424.8735832,203.288393,673.567267,400.3668789,432.6206979,497.0413743
MGM1,YOR211C,1337.755981,1145.337089,285.2162963,444.7210994,768.9595618,869.2334365,376.1232965,409.1042117,600.7073235,696.6156979,445.1056586,189.7358335,1402.387317,2049.810338,352.7370714,197.5825135
STE4,YOR212W,1806.168835,1207.560127,279.4248006,389.7353359,836.4557088,663.6208184,234.5265997,317.770863,632.112898,476.2214727,289.9930806,74.53907745,2135.615189,2334.321835,205.5752695,119.7193348
SAS5,YOR213C,266.857174,221.5185832,345.2324769,308.7060832,510.2487834,168.945616,531.3780216,268.0376808,381.0336277,242.2849285,492.3138346,277.8274705,351.3381484,299.97423,442.742282,199.464644
SPR2,YOR214C,NaN,277.6366026,NaN,262.1106591,NaN,108.3936648,NaN,225.7324468,NaN,200.463367,NaN,257.4986312,NaN,233.1682332,NaN,312.9758945
AIM41,YOR215C,189.2269766,269.8739474,241.7028741,313.5412638,415.8098973,146.6432857,249.1210239,240.4026998,195.8260723,194.3137486,47.20817592,115.1967561,211.6418484,220.1379227,114.3622052,240.3236607
RUD3,YOR216C,174.2405359,184.7130654,271.492783,237.6938919,415.453381,75.11845214,225.3654229,274.459005,311.1545687,177.2984189,215.8088042,81.31535722,237.0529803,180.5211115,124.7282035,148.9153278
RFC1,YOR217W,181.1704756,168.4520369,321.6400253,230.9868708,406.4385942,107.8995726,275.5474445,179.9395826,317.5921064,177.7762607,202.3207539,128.7493156,241.7633578,177.2339049,104.7194372,105.9388168
YOR218C,YOR218C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
STE13,YOR219C,383.1144395,1565.986895,502.7673985,1499.845321,559.4216368,1757.257414,440.2851981,1040.249201,664.758045,675.1231962,735.0987393,379.471667,1544.43223,841.0116851,1680.374004,1439.801407
RCN2,YOR220W,502.015236,2044.685381,622.6765431,1747.395812,575.9694905,1757.843138,505.5375944,1503.759638,754.5856577,763.8321359,836.2591162,426.9056254,1756.027118,999.4004702,2068.025383,1609.681108
MCT1,YOR221C,583.1835457,529.290969,601.7615345,694.2507225,655.5950789,162.2796946,620.4930823,440.9111736,795.6439644,677.4812427,1038.57987,772.4958936,1202.41469,808.5319157,1448.780902,1313.385256
ODC2,YOR222W,584.9995969,534.6546565,603.2914248,706.0887004,655.8376341,159.0426943,610.4176515,435.9454379,799.2003673,677.4812427,1038.57987,779.2721733,1204.144632,809.3098941,1455.930806,1310.15678
DSC3,YOR223W,308.7667168,584.0537358,458.6778634,426.028155,531.0181698,455.5018051,454.8184571,403.1970868,1438.06657,702.3671148,1092.532071,311.7088693,1580.346473,623.2461002,1318.614408,613.2852456
RPB8,YOR224C,411.5037999,547.0782521,551.3108294,496.3399876,555.6643063,442.3346597,672.1373698,735.1301774,400.2167722,294.0476802,660.9144628,454.0107445,647.6082595,386.1495725,596.6903458,334.9488451
YOR225W,YOR225W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ISU2,YOR226C,1753.605872,1808.837396,1531.206441,1578.689425,1313.581785,1393.19768,2078.029044,1389.39821,1246.665183,1181.424476,1126.252197,847.034971,4382.706497,1677.547514,3361.336613,2810.288026
HER1,YOR227W,1855.536681,1855.147454,1513.676172,1674.864611,1386.9864,1613.313695,2097.089703,1532.76497,1292.046996,1152.707212,1139.740247,982.5605664,4385.295493,1569.588777,3135.879937,2669.690782
MCP1,YOR228C,1001.273881,594.7913003,670.1020046,557.9993054,1748.065068,1365.673323,4389.706439,1092.497403,449.6836273,519.9544014,451.8496838,406.5767861,1293.339629,883.21453,790.6450649,908.5978324
WTM2,YOR229W,948.9056598,572.6383798,660.2787362,642.4821078,1616.12206,1407.944997,3907.723067,932.5521038,405.2168992,474.2616277,377.6654073,318.4851491,1210.250414,824.6357369,674.0924297,834.5664461
WTM1,YOR230W,14815.35623,5386.151344,17114.81959,4966.1941,5392.925554,5201.782776,19332.48962,2527.831614,5010.239608,4408.109578,7688.188649,6728.84581,11894.17663,15692.71063,21882.62424,32239.63195
MKK1,YOR231W,891.327625,645.4578428,859.3369701,581.1550505,922.8973138,307.2586379,1118.33999,359.536196,656.6337157,877.1083865,1173.460373,752.1670543,736.613036,650.4937171,648.9464976,1121.849746
MGE1,YOR232W,374.8318555,743.4791949,380.0176382,873.5902342,557.4778596,1018.599814,505.0659212,694.5547333,400.3358335,365.5820096,209.0647791,467.563304,401.4181205,438.3693022,398.0962858,475.1592032
KIN4,YOR233W,445.4731134,384.5191433,421.8852502,452.1097457,628.8600654,214.2636189,1046.759597,455.491605,2640.7492,1329.24039,2899.930806,2486.894675,1600.85672,1024.64471,1323.423309,1739.609288
RPL33B,YOR234C,2150.7999,NaN,2289.039537,NaN,809.6719983,NaN,983.23638,NaN,758.351263,NaN,681.1465382,NaN,1942.611243,NaN,1469.701023,NaN
IRC13,YOR235W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DFR1,YOR236W,843.8968469,816.0967571,1089.592198,715.3361385,684.1915242,1331.702137,1078.181905,754.8421059,652.7841529,772.9855807,768.8188649,257.4986312,1464.54056,808.5703185,1818.983101,1122.594839
HES1,YOR237W,462.4151385,602.419465,605.9504174,739.1626766,574.3858281,538.6941919,746.4626078,482.2520814,431.1297763,445.9425651,451.8496838,426.9056254,923.0970624,714.7520829,786.4768524,2030.838594
YOR238W,YOR238W,244.0134363,352.1168106,386.592318,369.1900061,560.561953,479.5861354,804.8000512,425.5822985,358.6576836,306.346917,229.2968545,413.3530659,243.7566934,307.286565,155.5653932,215.4789345
ABP140,YOR239W,309.3705391,NaN,406.0416369,NaN,481.8192319,NaN,496.3149611,NaN,725.1301655,NaN,647.4264126,NaN,853.1909455,NaN,442.7382274,NaN
MET7,YOR241W,252.8070517,378.061499,287.2239053,412.4658143,481.5091429,773.50422,450.2938459,904.9857319,268.5613338,377.522865,101.160377,372.6953873,417.0649866,395.8358992,220.7569913,334.0799792
SSP2,YOR242C,164.4483974,148.5189648,279.068475,230.8307777,395.6001419,194.3660913,300.1995474,226.5208636,344.8209253,122.8988797,134.8805026,121.9730358,217.6699975,226.8475725,151.4375003,127.918519
PUS7,YOR243C,302.3275382,517.7238519,626.4333193,559.6886393,733.8091272,876.5297264,1400.688884,754.5141192,369.0460537,506.1333414,330.4572314,616.6414589,570.913446,339.3372886,365.6353877,612.7727084
ESA1,YOR244W,274.3734241,342.0008527,441.8518906,502.9539279,585.0133531,383.0173138,965.431923,580.4691629,326.4882723,471.8239409,289.9930806,623.4177387,571.9098579,375.1810701,319.1988688,595.2629873
DGA1,YOR245C,187.4397264,457.0316454,259.0601975,382.6586467,458.513994,245.0151208,222.5737039,573.4617755,240.578478,140.0336698,141.6245277,155.8544347,291.8870021,245.5958585,264.5033746,84.69989255
ENV9,YOR246C,299.1038095,554.6744819,309.4909046,425.0095197,461.7993915,232.3048832,307.6076301,290.8894848,1126.149654,1140.885817,1699.494333,1158.74384,4417.488471,5887.559349,6386.016368,9635.113564
SRL1,YOR247W,270.9073166,578.4825347,310.7542031,419.8359012,463.1259719,268.5793329,334.6200989,295.7996103,1285.515953,1197.922143,2259.248419,1145.191281,4365.937065,5906.190773,6475.950358,9647.540613
YOR248W,YOR248W,270.9073166,NaN,310.7542031,NaN,463.1259719,NaN,334.6200989,NaN,1285.515953,NaN,2259.248419,NaN,4365.937065,NaN,6475.950358,NaN
APC5,YOR249C,225.9288994,300.7053966,330.3185754,385.5974291,458.4046438,39.74921304,305.6672968,352.8482706,237.7013311,131.6852855,148.3685529,169.4069942,285.033842,296.6486206,170.0919163,338.9364745
CLP1,YOR250C,375.6636354,684.3507907,493.6939079,483.5043719,598.4053857,1144.02794,818.3563386,983.0459215,241.6585909,219.9960237,222.5528293,413.3530659,296.6766901,331.7528265,157.8773759,299.6848512
TUM1,YOR251C,265.4310992,385.5628583,361.0583678,409.1301417,518.8158096,305.2834667,387.8387497,307.5604172,241.8790437,165.5566643,209.0647791,47.43395838,363.1098474,216.6370201,220.6672053,134.0075176
TMA16,YOR252W,279.0097235,340.5623875,377.5638711,473.315865,493.0377127,248.2793447,503.997823,387.2629849,288.9605931,139.8743892,263.0169801,176.183274,369.2092552,293.4198451,235.6616673,227.2769833
NAT5,YOR253W,218.0845378,276.4604693,320.480249,328.8312017,475.0502377,168.4700896,401.5415041,263.862914,244.5959937,157.0888196,155.112578,40.65767861,278.5296865,226.1280252,141.8309972,97.61604577
SEC63,YOR254C,207.5203791,366.5481642,293.6379072,393.7316362,469.0450135,433.0991327,311.0270876,508.5877201,281.7342942,262.9325494,202.3207539,135.5255954,311.6061916,333.3087833,200.5029458,304.6510586
OSW1,YOR255W,NaN,306.9372205,NaN,353.9518007,NaN,246.825542,NaN,508.4525297,NaN,277.1119908,NaN,155.8544347,NaN,324.6541875,NaN,346.6306159
TRE2,YOR256C,249.3358569,221.5140065,294.5142683,411.7744241,471.1089125,287.6805971,523.1333283,378.8543768,172.784644,217.5185168,13.48805026,203.288393,232.3571737,282.8203035,86.92967812,173.496941
CDC31,YOR257W,236.5849185,321.0661899,401.1020602,352.9830421,476.9467197,146.8352067,745.5065167,429.672077,218.6549177,217.5981571,33.72012565,189.7358335,268.5498357,303.5719665,155.5762705,302.6685895
HNT3,YOR258W,239.7942462,197.7059538,256.4818909,410.6803073,453.0524183,315.3597962,419.8559294,288.4788359,156.8673938,165.6761248,53.95220105,101.6441965,175.2802853,248.3187827,118.3749245,98.85530068
RPT4,YOR259C,356.4118736,362.3240984,474.094368,506.5575079,536.3111354,174.752169,345.1765041,604.9161406,219.599766,328.1579799,87.6723267,128.7493156,415.0276041,395.2131857,269.2864664,320.6747227
GCD1,YOR260W,381.1444979,461.4850722,418.0859747,617.4460611,558.5587575,199.4593548,334.3689038,534.8823234,234.1006478,359.5518517,53.95220105,149.0781549,406.8926854,467.9508541,280.1389686,322.044316
RPN8,YOR261C,350.0638106,711.8673987,490.9657293,807.135855,629.4291408,1028.266276,658.1550344,715.61747,316.9185325,319.4512143,134.8805026,393.0242266,528.0719097,439.5362697,207.282385,465.6043002
GPN2,YOR262W,351.7684252,798.6915302,469.1852109,964.142358,618.1079418,1267.921896,598.4978182,1166.66311,270.1581062,348.4073993,128.1364775,338.8139884,523.3283356,473.3182432,214.0641487,514.1595232
YOR263C,YOR263C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DSE3,YOR264W,33297.50771,35176.48521,38684.89959,50053.50604,6707.455978,52410.36838,19473.18258,34041.81606,729.6716614,622.1260198,411.385533,792.8247329,1230.385318,564.8810031,795.834443,1495.218471
RBL2,YOR265W,706.7271112,1412.878545,416.6092158,1109.788663,536.1982509,1651.735368,501.258225,822.7191539,429.1896158,317.7701104,182.0886785,257.4986312,522.4230469,312.5955231,237.1892107,385.257925
PNT1,YOR266W,528.5248793,1247.828102,492.2458385,1019.64821,545.5892793,2071.163302,641.6592994,1027.939531,539.2514518,363.5027042,316.9691812,271.0511907,653.5014921,415.4005663,216.1571049,409.8535984
HRK1,YOR267C,1690.852874,1783.285989,2588.187017,3051.180845,898.0861435,1285.826884,1079.290491,1502.404968,1289.607207,1297.775535,1766.934584,1395.913632,2701.367522,1848.811345,3710.28449,3901.117397
YOR268C,YOR268C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PAC1,YOR269W,3171.323042,3353.063616,3623.767391,5221.016299,1124.735204,1825.261642,1111.016177,1719.308928,798.3602991,1224.440642,890.2113173,853.8112508,2269.890623,2647.092651,3856.227139,4401.076338
VPH1,YOR270C,374.9368193,601.9825905,436.8341496,587.6745967,503.3000508,558.3725749,359.4424957,1010.026504,377.9390669,514.0038838,323.7132063,731.838215,498.5284788,575.0531528,304.3699122,700.5915501
FSF1,YOR271C,418.9853431,1604.031482,784.7985916,1570.110762,587.1050949,647.3169621,530.7864059,865.5074126,538.3015367,841.6043815,451.8496838,487.8921433,990.5986801,797.0375337,853.3764311,929.6036433
,YOR272W,415.5889423,1609.569712,776.7821507,1579.245739,585.1292709,647.3169621,536.4211114,870.2153443,539.340522,844.4402698,451.8496838,487.8921433,1010.770051,800.0325849,867.1108271,929.6036433
TPO4,YOR273C,1573.108753,1313.56384,2428.961746,1203.513421,1110.486252,997.6782206,1767.70243,784.1993603,975.6750985,1333.399001,1281.364775,697.9568161,2902.968462,1280.449467,4754.128307,1843.531135
MOD5,YOR274W,874.68105,980.7478727,1286.322068,918.2173663,924.1132691,1411.163484,1240.833928,1327.128044,1050.30817,933.1890297,1018.347795,786.0484531,2742.141001,698.0839794,2618.224824,1043.345757
RIM20,YOR275C,262.553815,383.4206099,404.5014012,345.1385855,551.7493505,457.1475288,336.1256794,406.785978,271.052992,391.3837452,107.9044021,210.0646728,505.9174031,373.6835444,292.3712089,313.2136946
CAF20,YOR276W,259.0612059,384.5602316,353.2589817,437.7567568,535.0551742,465.2313716,454.4416488,483.5766836,337.1760019,491.1176768,141.6245277,189.7358335,528.3207721,466.2780353,327.7711551,373.073362
YOR277C,YOR277C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
HEM4,YOR278W,413.7597497,506.0486685,517.9055128,596.4353853,580.512397,727.9843353,416.3584164,433.5388996,747.4655974,1005.161381,687.8905634,636.9702982,774.4468401,688.4377093,906.3053311,1016.672148
RFM1,YOR279C,205.0311877,323.8142428,225.2172572,368.198165,424.2226939,511.983361,209.1763846,304.0409573,240.7982016,257.3404132,134.8805026,101.6441965,239.124446,271.2875186,141.4528443,169.8980763
FSH3,YOR280C,236.1828139,353.2929439,350.215162,314.670437,488.2184581,66.35850425,336.6786932,381.5432625,356.0083659,194.1146479,289.9930806,230.3935121,356.9782279,321.7759984,268.9228239,547.0918422
PLP2,YOR281C,282.7376901,456.5958069,304.4874708,452.7938563,454.5447738,722.8539401,548.4658414,299.8190902,353.2833182,294.2069608,256.272955,230.3935121,332.0270526,283.92884,271.4220664,211.5003072
YOR282W,YOR282W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YOR283W,YOR283W,239.4849075,450.317282,338.8389917,377.6654026,451.7845446,993.3984834,449.8405916,299.9115326,259.1380032,242.8025904,155.112578,196.5121133,301.3083853,300.6353463,185.6880559,159.5860845
HUA2,YOR284W,208.988413,194.8290232,237.8376892,271.0336036,435.836107,96.82640086,297.5992707,273.9766425,621.5033378,308.6651433,782.3069152,332.0377086,434.1117915,198.9388395,348.1621288,184.174635
RDL1,YOR285W,241.4207153,299.4825622,373.0577241,350.6527741,592.5342988,81.83021574,474.9769587,313.9344216,467.7859297,145.4665254,499.0578597,169.4069942,509.3494083,262.4576297,361.7913633,115.7500811
RDL2,YOR286W,298.4923951,386.826781,440.3560991,301.3173223,516.6278754,286.6020313,507.5408265,484.135729,324.4554333,254.265604,229.2968545,162.6307144,484.5571703,253.5309069,347.9594934,271.2386384
RRP36,YOR287C,255.6281414,380.4193784,322.8620176,388.0964109,522.015506,138.4318772,376.6505602,381.1767168,260.6163297,229.3000916,155.112578,237.1697919,281.6164077,289.2578263,290.8368428,431.8379875
MPD1,YOR288C,219.2517894,309.9476053,333.8465337,421.0311319,548.6967907,466.182477,1053.438374,719.5496208,321.057533,408.5981756,323.7132063,542.1023815,337.0185847,388.6788291,233.8865202,530.9239652
YOR289W,YOR289W,189.4811453,220.4246265,311.9551159,312.4315456,463.0641378,136.0542981,346.9032021,380.2370114,289.4957575,320.446718,364.1773571,243.9460717,348.7385777,342.8582195,105.6815679,268.0125989
SNF2,YOR290C,438.314625,604.984858,627.7286644,487.6240326,661.9840745,481.9835833,843.5852062,369.9822602,1909.452947,848.9087843,2636.913826,880.9163699,2120.710285,734.530446,2663.669747,1056.672229
YPK9,YOR291W,357.4911369,602.2824701,521.9569526,427.0642475,631.5856858,487.9820574,644.9827862,333.9909861,1657.760982,739.9902453,2367.152821,962.2317271,1754.085971,686.1037743,2206.385567,1085.476836
YOR292C,YOR292C,452.4039452,700.3165162,612.9549326,703.9677136,586.1096056,203.6932499,478.2097956,390.8436019,344.2316886,582.2643033,222.5528293,203.288393,794.3030308,765.6863291,553.2432066,600.1033574
RPS10A,YOR293W,449.2546343,NaN,545.3733743,NaN,618.9545062,NaN,475.733872,NaN,340.2624491,NaN,249.5289298,NaN,810.3129022,NaN,646.5161517,NaN
RRS1,YOR294W,279.1417491,264.8182568,325.5158863,333.4543497,468.6006308,293.1218212,461.6417971,289.8107089,366.9165483,371.2936063,418.1295581,271.0511907,455.0527058,369.1325364,161.4716228,379.1597386
UAF30,YOR295W,184.6135418,218.5538633,328.2784011,286.8930863,432.6885496,143.5251407,216.5757325,350.095445,188.809819,91.54482797,40.46415079,135.5255954,172.6803803,182.5244885,69.80280556,101.3405621
YOR296W,YOR296W,240.1309879,441.3774575,280.8710465,484.0795343,443.3882315,363.9965229,341.2448067,609.2446946,315.787712,443.4650582,155.112578,596.3126196,312.6053795,458.1292908,163.8964548,261.422873
TIM18,YOR297C,194.4868834,290.1525641,233.2382537,311.8453246,456.6898254,583.2704314,294.3129254,245.1349008,495.9700042,302.7146257,276.5050304,474.3395838,276.1318792,240.5389992,217.032639,180.8298812
MUM3,YOR298W,NaN,252.215542,NaN,356.2315451,NaN,298.0045978,NaN,222.6987944,NaN,299.7194568,NaN,169.4069942,NaN,266.6780796,NaN,220.8249045
BUD7,YOR299W,1116.846345,1256.782089,1412.170652,1260.081159,802.7864912,806.5330116,673.7403481,819.0130019,401.8946231,655.320456,242.7849047,359.1428277,765.9097946,772.6297032,945.2769046,548.0773576
YOR300W,YOR300W,1101.517389,NaN,1391.081674,NaN,794.9342456,NaN,662.7362323,NaN,397.9639819,NaN,236.0408796,NaN,764.0093956,NaN,954.0441384,NaN
RAX1,YOR301W,5721.213977,5476.504479,4003.690364,4719.569612,2011.287899,9400.28887,5027.535251,5490.770844,483.8611652,547.8752625,391.1534576,203.288393,745.9173228,489.129909,404.7411212,407.6012647
YOR302W,YOR302W,2119.698287,NaN,1769.846734,NaN,799.0069355,NaN,849.8244474,NaN,384.7491486,NaN,735.0987393,NaN,1371.305156,NaN,1621.013067,NaN
CPA1,YOR303W,2119.698287,1359.781532,1769.846734,1289.388487,799.0069355,1058.706949,849.8244474,752.5852044,384.7491486,761.0845455,735.0987393,399.8005063,1371.305156,1040.259401,1621.013067,1121.597886
ISW2,YOR304W,350.9926861,420.5843662,405.8243007,399.9761375,611.2776368,529.7064417,727.0543389,728.0289607,290.2377089,483.0480336,134.8805026,393.0242266,400.3048479,443.4645643,288.0669333,426.9882438
RRG7,YOR305W,274.7229759,377.9326214,377.5226765,420.8680529,547.4418019,122.4846393,456.9428445,530.277283,290.6352991,408.5981756,296.7371058,338.8139884,307.0684763,334.3588886,240.6759716,296.8218921
MCH5,YOR306C,1277.040414,1218.925775,1461.51693,1525.438836,836.1787851,590.431748,1117.020805,954.493423,681.2209888,718.9046026,782.3069152,562.4312208,2933.723334,955.7769051,2461.788967,1554.06506
SLY41,YOR307C,235.1096713,341.5639782,399.3992737,412.5614848,491.9661234,119.2934813,241.3860456,355.8095374,402.7735253,494.192486,343.9452817,745.3907745,528.854429,424.5610134,469.5658874,547.8329917
SNU66,YOR308C,319.1159515,348.4995853,426.7449692,444.9007124,453.4249588,555.6097981,346.015795,402.2557395,279.3705482,423.295279,148.3685529,359.1428277,369.2251051,373.4314457,246.8319787,176.3434036
YOR309C,YOR309C,265.5095109,NaN,345.2331568,NaN,524.8556948,NaN,312.1499028,NaN,807.4865878,NaN,937.4194932,NaN,1154.101396,NaN,762.2218299,NaN
NOP58,YOR310C,265.5095109,368.5067167,345.2331568,365.0092759,524.8556948,172.7039847,312.1499028,343.1023494,807.4865878,366.0200313,937.4194932,772.4958936,1154.101396,580.8879904,762.2218299,968.7416104
DGK1,YOR311C,463.7359404,464.9242143,551.0626398,510.9338331,562.656351,199.2674338,507.3017528,574.6687004,416.490591,371.1343257,269.7610052,250.7223514,1316.491746,662.7660775,800.7992807,719.4521175
RPL20B,YOR312C,789.1371045,NaN,674.8171366,NaN,571.9344949,NaN,538.4972078,NaN,1251.548892,NaN,1402.757227,NaN,4989.794645,NaN,5231.999869,NaN
SPS4,YOR313C,1578.682703,2813.657624,1177.495372,2397.091755,590.6512251,2226.82172,711.0106251,1464.320956,2759.046419,4329.523614,2684.122002,11689.0826,65628.78993,20614.77974,49013.4216,54558.9336
YOR314W,YOR314W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
SFG1,YOR315W,5366.314892,4179.479268,2747.025345,4416.600503,826.7103173,1371.425376,1338.258839,2061.655702,6545.661916,6547.025501,7236.338965,9337.713521,129085.3984,49456.96994,75758.35623,84842.13395
COT1,YOR316C,10738.6125,959.4209642,3995.503038,845.8956644,1479.773181,1101.428175,2147.587151,1451.976113,3936.042719,819.2756567,3479.916968,718.2856554,5030.941054,1106.055349,3470.912537,1405.632084
FAA1,YOR317W,9207.262396,2034.324362,5636.797867,2952.256959,1358.508529,1674.968987,2316.176498,1630.712424,1851.75585,1304.044614,3156.203761,745.3907745,7697.168556,2500.395224,7675.829516,5813.453034
YOR318C,YOR318C,683.785308,NaN,1020.69434,NaN,608.078516,NaN,902.6447175,NaN,489.7361986,NaN,357.4333319,NaN,3569.949236,NaN,1720.780988,NaN
HSH49,YOR319W,1557.930072,3342.618348,4874.876768,3635.166596,877.1933617,2905.565038,3552.837045,1410.081173,672.8198089,2874.702547,1706.238358,3333.929646,6091.104734,6090.171077,7109.812141,10989.70232
GNT1,YOR320C,465.1170838,618.244655,517.9452274,713.5784432,558.4261998,418.2391711,507.5418138,501.3594877,751.9782208,799.2651581,782.3069152,440.4581849,1538.330273,792.7987093,897.6238288,976.2861093
PMT3,YOR321W,395.7707116,451.3234494,445.9734379,572.9454961,549.2292485,367.1604573,399.61309,385.9922285,762.4904993,705.2428232,654.1704377,372.6953873,1505.772502,697.3844604,863.967263,771.2380667
